"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","hover_img","price","special_price","msrp","color","status","visibility","product_sku","minimalism_prsku","minimalism_prlayout","minimalism_prprevnext","minimalism_prscrollingimages","minimalism_prmoreviews","minimalism_prrelated","minimalism_prcolleteral","minimalism_relatedpos","minimalism_prbrand","minimalism_prbrandlink","minimalism_prbrandtarget","minimalism_prbrandpos","minimalism_prsidebar","size","todopagocodigo","todopagoenvio","todopagoservicio","todopagodelivery","ebizmarts_mark_visited","new","sale","description","short_description","meta_keyword","custom_layout_update","static_blocks","minimalism_prcustom","minimalism_prtabs","minimalism_prrelatedcontent","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","todopagofechaevento","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled","weight","tax_class_id","is_recurring"
"admin","base","Default","simple","","000112804","0","Art. EKIS/T-39","","","/e/k/ekis-t-blanco-01_5.jpg","","","art-ekis-t-39","art-ekis-t-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Blanco","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112731","0","Art. EKIS/T-40","","","/e/k/ekis-t-blanco-01_6.jpg","","","art-ekis-t-40","art-ekis-t-40.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Blanco","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","40","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-40","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","72,85","","1","Art. EKIS/T","","","/e/k/ekis-t-nude-01_9.jpg","/e/k/ekis-t-nude-01_9.jpg","/e/k/ekis-t-nude-01_9.jpg","ekis-t-sandalia-tiras-cruzadas-plataforma-nude","ekis-t-sandalia-tiras-cruzadas-plataforma-nude.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","1699.0000","","Nude","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>","","","","","","","2016-12-23 00:00:00","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/e/k/ekis-t-nude-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/e/k/ekis-t-nude-03.jpg","","3","0","","",""
"admin","base","Default","simple","","000112532","0","Art. EKIS/T-37","","","/e/k/ekis-t-nude-01_3.jpg","","","art-ekis-t-37","art-ekis-t-132.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Nude","Deshabilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112534","0","Art. EKIS/T-38","","","/e/k/ekis-t-nude-01_4.jpg","","","art-ekis-t-38","art-ekis-t-133.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Nude","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112536","0","Art. EKIS/T-39","","","/e/k/ekis-t-nude-01_7.jpg","","","art-ekis-t-39","art-ekis-t-134.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Nude","Deshabilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112659","0","Art. EKIS/T-40","","","/e/k/ekis-t-nude-01_8.jpg","","","art-ekis-t-40","art-ekis-t-135.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Nude","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","40","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-40","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","72,85","","1","Art. EKIS/T","","","/e/k/ekis-t-natural-01_7.jpg","/e/k/ekis-t-natural-01_7.jpg","/e/k/ekis-t-natural-01_7.jpg","ekis-t-sandalia-tiras-cruzadas-plataforma-natural","ekis-t-sandalia-tiras-cruzadas-plataforma-natural.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","1699.0000","","Manteca","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>","","","","","","","2016-12-23 00:00:00","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/e/k/ekis-t-natural-03.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/e/k/ekis-t-natural-02.jpg","","4","0","","",""
"admin","base","Default","simple","","000112531","0","Art. EKIS/T-36","","","/e/k/ekis-t-natural-01_1.jpg","","","art-ekis-t-36","art-ekis-t-136.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Manteca","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-12-16 20:36:04","","1","0","1","1","1","0.0000","1","0","0","1","1","Art. EKIS/T-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112535","0","Art. EKIS/T-38","","","/e/k/ekis-t-natural-01_3.jpg","","","art-ekis-t-38","art-ekis-t-137.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Manteca","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112671","0","Art. EKIS/T-40","","","/e/k/ekis-t-natural-01_4.jpg","","","art-ekis-t-40","art-ekis-t-138.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Manteca","Deshabilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","40","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-12-26 20:52:21","","1","0","1","1","1","0.0000","1","0","0","1","1","Art. EKIS/T-40","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000113042","0","Art. EKIS/T-41","","","/e/k/ekis-t-natural-01_5.jpg","","","art-ekis-t-41","art-ekis-t-41.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2899.0000","","","Manteca","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","41","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. EKIS/T-41","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","72","","1","Art. 4248","","","/4/2/4248-beige-01.jpg","/4/2/4248-beige-01.jpg","/4/2/4248-beige-01.jpg","4248-sandalia-plataforma","4248-sandalia-plataforma.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","1999.0000","","Beige","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Sandalia con tiras de cuero, vincha de billon&eacute; y base de goma eva.</span></p>","","","","","","","2016-11-11 00:00:00","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 4248","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/4/2/4248-beige-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/4/2/4248-beige-03.jpg","","3","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/4/2/4248-beige-04.jpg","","4","0","","",""
"admin","base","Default","simple","","000112252","0","Art. 4248-36","","","/4/2/4248-beige-02_1.jpg","","","art-4248-36","art-4248-36.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","","","Beige","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 4248-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112253","0","Art. 4248-37","","","/4/2/4248-beige-02_2.jpg","","","art-4248-37","art-4248-37.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","","","Beige","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 4248-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112254","0","Art. 4248-38","","","/4/2/4248-beige-02_3.jpg","","","art-4248-38","art-4248-38.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","","","Beige","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 4248-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112255","0","Art. 4248-39","","","/4/2/4248-beige-02_4.jpg","","","art-4248-39","art-4248-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","","","Beige","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 4248-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000112256","0","Art. 4248-40","","","/4/2/4248-beige-02_5.jpg","","","art-4248-40","art-4248-40.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","","","Beige","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","40","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia de tiras cruzadas de cuero con tachitas doradas.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 4248-40","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","72","","1","Art. 3367","","","/3/3/3367-negro-01.jpg","/3/3/3367-negro-01.jpg","/3/3/3367-negro-01.jpg","art-3367-sandalia-negra-con-piedras","art-3367-sandalia-negra-con-piedras.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2999.0000","1990.0000","","Negro","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Sandalia confeccionada en charol negro, con taco de 5 centímetros, plataforma forrada y piedras.</span></p>","","","","","","","2016-12-23 00:00:00","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 3367","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/3/3367-negro-02.jpg","","8","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/3/3367-negro-04.jpg","","9","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/3/3367-negro-03.jpg","","10","0","","",""
"admin","base","Default","simple","","000112036","0","Art. 3367-36","","","/3/3/3367-negro-02_1.jpg","","","art-3367-36","art-3367-36.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2999.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Sandalia confeccionada en charol negro, con taco de 5 centímetros, plataforma forrada y piedras.</span></p>


<img src=""{{media url=""wysiwyg/cuotas-bn2.png""}}"" alt="""" />

<img src=""{{media url=""wysiwyg/envio-gratis.png""}}"" alt="""" />","","","","","","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 3367-36","0","simple","","","","","","","","1.0000","","No"
